time,open,high,low,close,volume
2026-06-07 00:00:00+00:00,1568.6300048828125,1571.5,1567.6199951171875,1570.02001953125,0
2026-06-07 00:05:00+00:00,1569.8199462890625,1570.219970703125,1565.5,1567.4100341796875,15869952
2026-06-07 00:10:00+00:00,1567.56005859375,1567.56005859375,1564.72998046875,1565.47998046875,0
2026-06-07 00:15:00+00:00,1565.3800048828125,1568.68994140625,1564.81005859375,1568.6500244140625,4491264
2026-06-07 00:20:00+00:00,1567.9000244140625,1567.9000244140625,1564.81005859375,1565.4200439453125,106883072
2026-06-07 00:25:00+00:00,1564.9100341796875,1565.800048828125,1563.199951171875,1565.800048828125,0
2026-06-07 00:30:00+00:00,1566.18994140625,1571.0,1566.18994140625,1570.030029296875,0
2026-06-07 00:35:00+00:00,1570.2900390625,1570.5699462890625,1568.2099609375,1569.6500244140625,0
2026-06-07 00:40:00+00:00,1569.4100341796875,1569.4100341796875,1564.8900146484375,1565.02001953125,0
2026-06-07 00:45:00+00:00,1564.5999755859375,1566.5,1564.199951171875,1565.300048828125,36134912
2026-06-07 00:50:00+00:00,1565.219970703125,1566.56005859375,1564.77001953125,1565.6500244140625,0
2026-06-07 00:55:00+00:00,1565.6099853515625,1565.989990234375,1564.3299560546875,1564.6199951171875,68104192
2026-06-07 01:00:00+00:00,1564.3299560546875,1575.280029296875,1563.43994140625,1574.9300537109375,0
2026-06-07 01:05:00+00:00,1574.5999755859375,1585.0,1571.7099609375,1583.219970703125,0
2026-06-07 01:10:00+00:00,1583.1700439453125,1586.489990234375,1579.4100341796875,1586.489990234375,372213760
2026-06-07 01:15:00+00:00,1585.4100341796875,1593.3699951171875,1583.0,1591.5,390545408
2026-06-07 01:20:00+00:00,1591.3199462890625,1593.9000244140625,1585.8299560546875,1590.1099853515625,0
2026-06-07 01:25:00+00:00,1590.5999755859375,1595.5,1588.739990234375,1595.27001953125,206479360
2026-06-07 01:30:00+00:00,1595.260009765625,1595.260009765625,1588.3900146484375,1589.6500244140625,21155840
2026-06-07 01:35:00+00:00,1589.4300537109375,1591.699951171875,1584.9599609375,1586.030029296875,0
2026-06-07 01:40:00+00:00,1586.300048828125,1588.5899658203125,1585.0999755859375,1588.239990234375,18397184
2026-06-07 01:45:00+00:00,1588.31005859375,1591.3499755859375,1584.7900390625,1587.8199462890625,28213248
2026-06-07 01:50:00+00:00,1587.25,1587.780029296875,1585.3199462890625,1587.780029296875,4700160
2026-06-07 01:55:00+00:00,1587.5,1590.3599853515625,1586.010009765625,1589.4100341796875,23879680
2026-06-07 02:00:00+00:00,1589.0,1591.0,1587.81005859375,1587.81005859375,0
2026-06-07 02:05:00+00:00,1587.699951171875,1592.949951171875,1587.2099609375,1592.5999755859375,54509568
2026-06-07 02:10:00+00:00,1592.199951171875,1592.6800537109375,1589.030029296875,1589.030029296875,0
2026-06-07 02:15:00+00:00,1588.0400390625,1589.1099853515625,1584.489990234375,1584.81005859375,0
2026-06-07 02:20:00+00:00,1585.31005859375,1588.300048828125,1582.800048828125,1586.6099853515625,0
2026-06-07 02:25:00+00:00,1586.300048828125,1586.300048828125,1583.010009765625,1584.5999755859375,296744960
2026-06-07 02:30:00+00:00,1584.6199951171875,1585.81005859375,1582.239990234375,1584.9100341796875,0
2026-06-07 02:35:00+00:00,1584.6199951171875,1585.43994140625,1581.5999755859375,1584.9000244140625,5502976
2026-06-07 02:40:00+00:00,1584.969970703125,1586.0699462890625,1583.5,1585.949951171875,0
2026-06-07 02:45:00+00:00,1585.9100341796875,1593.2900390625,1585.9100341796875,1592.489990234375,4116480
2026-06-07 02:50:00+00:00,1591.72998046875,1593.3499755859375,1589.0,1591.75,0
2026-06-07 02:55:00+00:00,1591.5999755859375,1593.6400146484375,1591.47998046875,1592.1099853515625,9041920
2026-06-07 03:00:00+00:00,1591.780029296875,1592.0999755859375,1589.2099609375,1590.0,129335296
2026-06-07 03:05:00+00:00,1590.1700439453125,1591.530029296875,1589.1600341796875,1591.02001953125,0
2026-06-07 03:10:00+00:00,1590.8199462890625,1592.969970703125,1589.969970703125,1592.77001953125,0
2026-06-07 03:15:00+00:00,1592.47998046875,1599.22998046875,1590.8499755859375,1598.4000244140625,0
2026-06-07 03:20:00+00:00,1597.239990234375,1598.489990234375,1592.8800048828125,1594.5,410816512
2026-06-07 03:25:00+00:00,1594.510009765625,1595.6700439453125,1591.300048828125,1595.4100341796875,0
2026-06-07 03:30:00+00:00,1595.31005859375,1597.2099609375,1593.699951171875,1593.760009765625,26656768
2026-06-07 03:35:00+00:00,1594.0899658203125,1595.31005859375,1592.4100341796875,1592.52001953125,47570944
2026-06-07 03:40:00+00:00,1592.510009765625,1594.030029296875,1590.219970703125,1594.030029296875,0
2026-06-07 03:45:00+00:00,1593.9100341796875,1594.2900390625,1591.260009765625,1593.4000244140625,461283328
2026-06-07 03:50:00+00:00,1593.530029296875,1593.699951171875,1592.6099853515625,1592.6099853515625,31975424
2026-06-07 03:55:00+00:00,1592.510009765625,1594.75,1592.22998046875,1594.280029296875,0
2026-06-07 04:00:00+00:00,1594.010009765625,1594.8699951171875,1590.7099609375,1592.0999755859375,0
2026-06-07 04:05:00+00:00,1592.02001953125,1593.0,1590.9100341796875,1591.0799560546875,0
2026-06-07 04:10:00+00:00,1590.6099853515625,1590.6099853515625,1587.199951171875,1588.56005859375,42033152
2026-06-07 04:15:00+00:00,1588.760009765625,1590.4200439453125,1588.68994140625,1589.739990234375,0
2026-06-07 04:20:00+00:00,1589.1600341796875,1589.1600341796875,1585.4100341796875,1586.4000244140625,0
2026-06-07 04:25:00+00:00,1586.0,1586.8800048828125,1584.18994140625,1586.2900390625,0
2026-06-07 04:30:00+00:00,1585.6500244140625,1591.1199951171875,1585.6500244140625,1591.1199951171875,0
2026-06-07 04:35:00+00:00,1591.0999755859375,1595.699951171875,1591.0999755859375,1595.260009765625,0
2026-06-07 04:40:00+00:00,1595.3299560546875,1597.800048828125,1594.5999755859375,1595.3800048828125,0
2026-06-07 04:45:00+00:00,1595.969970703125,1596.31005859375,1593.3900146484375,1596.31005859375,0
2026-06-07 04:50:00+00:00,1595.9000244140625,1596.7900390625,1594.9200439453125,1596.0,0
2026-06-07 04:55:00+00:00,1595.760009765625,1597.43994140625,1595.760009765625,1596.31005859375,9574400
2026-06-07 05:00:00+00:00,1596.010009765625,1596.010009765625,1594.1199951171875,1594.4000244140625,0
2026-06-07 05:05:00+00:00,1594.0,1595.9100341796875,1593.25,1594.0999755859375,0
2026-06-07 05:10:00+00:00,1594.300048828125,1604.8499755859375,1592.800048828125,1599.3399658203125,0
2026-06-07 05:15:00+00:00,1598.800048828125,1607.43994140625,1597.06005859375,1606.31005859375,31450112
2026-06-07 05:20:00+00:00,1606.300048828125,1606.300048828125,1601.31005859375,1606.300048828125,0
2026-06-07 05:25:00+00:00,1605.5999755859375,1607.52001953125,1602.1600341796875,1602.8599853515625,0
2026-06-07 05:30:00+00:00,1602.8499755859375,1605.0400390625,1599.300048828125,1601.97998046875,0
2026-06-07 05:35:00+00:00,1603.1400146484375,1607.6700439453125,1602.68994140625,1606.8800048828125,0
2026-06-07 05:40:00+00:00,1606.9300537109375,1607.219970703125,1604.199951171875,1607.219970703125,0
2026-06-07 05:45:00+00:00,1607.06005859375,1607.239990234375,1603.72998046875,1603.8399658203125,0
2026-06-07 05:50:00+00:00,1603.6199951171875,1604.2900390625,1602.0400390625,1603.5699462890625,0
2026-06-07 05:55:00+00:00,1603.0400390625,1604.199951171875,1602.0699462890625,1603.2099609375,0
2026-06-07 06:00:00+00:00,1603.239990234375,1603.6400146484375,1597.9599609375,1598.0,0
2026-06-07 06:05:00+00:00,1598.5,1601.0400390625,1597.7099609375,1599.1300048828125,0
2026-06-07 06:10:00+00:00,1599.4100341796875,1600.800048828125,1599.030029296875,1599.550048828125,0
2026-06-07 06:15:00+00:00,1599.9000244140625,1604.68994140625,1597.8499755859375,1604.6300048828125,0
