time,open,high,low,close,volume
2026-06-15 16:45:00+00:00,67138.703125,67182.90625,67057.890625,67068.5390625,24416256
2026-06-15 16:50:00+00:00,67078.3125,67132.203125,67063.1875,67132.203125,68980736
2026-06-15 16:55:00+00:00,67124.2890625,67166.25,67115.296875,67123.890625,0
2026-06-15 17:00:00+00:00,67123.03125,67123.03125,66814.890625,66831.7265625,89026560
2026-06-15 17:05:00+00:00,66831.1328125,66915.9765625,66797.78125,66799.8515625,144830464
2026-06-15 17:10:00+00:00,66778.0,66869.953125,66764.09375,66869.953125,367403008
2026-06-15 17:15:00+00:00,66847.421875,66942.421875,66832.0,66865.8515625,123375616
2026-06-15 17:20:00+00:00,66837.890625,66837.890625,66731.15625,66824.890625,73920512
2026-06-15 17:25:00+00:00,66819.7265625,66872.0,66775.2890625,66792.0078125,215482368
2026-06-15 17:30:00+00:00,66786.0390625,66816.703125,66645.953125,66736.578125,59752448
2026-06-15 17:35:00+00:00,66737.859375,66846.953125,66719.046875,66837.8828125,0
2026-06-15 17:40:00+00:00,66831.9375,66887.7890625,66791.4921875,66843.6875,0
2026-06-15 17:45:00+00:00,66839.5390625,66888.3984375,66821.1328125,66874.5625,116944896
2026-06-15 17:50:00+00:00,66877.953125,66913.359375,66823.5625,66879.9921875,161890304
2026-06-15 17:55:00+00:00,66884.40625,66884.40625,66799.4609375,66813.9296875,0
2026-06-15 18:00:00+00:00,66819.96875,66828.2421875,66760.7109375,66773.0078125,0
2026-06-15 18:05:00+00:00,66771.1875,66851.4921875,66754.21875,66759.890625,37289984
2026-06-15 18:10:00+00:00,66764.3671875,66776.046875,66679.03125,66775.9921875,45142016
2026-06-15 18:15:00+00:00,66772.0078125,66833.328125,66768.1015625,66798.4375,0
2026-06-15 18:20:00+00:00,66798.8984375,66854.7890625,66778.8671875,66843.796875,193966080
2026-06-15 18:25:00+00:00,66831.3671875,66831.3671875,66772.6171875,66787.9375,79814656
2026-06-15 18:30:00+00:00,66799.7890625,66839.46875,66703.0390625,66801.5703125,0
2026-06-15 18:35:00+00:00,66793.0234375,66822.03125,66760.703125,66796.0625,100892672
2026-06-15 18:40:00+00:00,66797.0078125,66797.1328125,66751.4296875,66766.8671875,58454016
2026-06-15 18:45:00+00:00,66772.8515625,66893.796875,66772.8515625,66871.3984375,35061760
2026-06-15 18:50:00+00:00,66865.7109375,66878.7265625,66767.4921875,66819.7109375,52776960
2026-06-15 18:55:00+00:00,66824.25,66848.2265625,66731.28125,66735.9375,39501824
2026-06-15 19:00:00+00:00,66731.0,66832.15625,66701.0234375,66832.15625,0
2026-06-15 19:05:00+00:00,66819.71875,66847.703125,66798.078125,66835.8203125,135180288
2026-06-15 19:10:00+00:00,66835.828125,66865.0390625,66817.0234375,66833.3515625,0
2026-06-15 19:15:00+00:00,66833.3828125,66861.7265625,66375.5234375,66387.09375,163270656
2026-06-15 19:20:00+00:00,66367.15625,66560.9375,66367.15625,66530.65625,47017984
2026-06-15 19:25:00+00:00,66527.34375,66623.4296875,66495.7578125,66495.7578125,129699840
2026-06-15 19:30:00+00:00,66495.7578125,66659.8828125,66495.7578125,66639.828125,157032448
2026-06-15 19:35:00+00:00,66644.921875,66667.3515625,66562.2890625,66651.78125,73302016
2026-06-15 19:40:00+00:00,66655.2265625,66693.8671875,66618.7421875,66693.8671875,229847040
2026-06-15 19:45:00+00:00,66700.421875,66707.1015625,66545.5703125,66578.578125,0
2026-06-15 19:50:00+00:00,66535.0,66627.609375,66535.0,66610.890625,194088960
2026-06-15 19:55:00+00:00,66600.6015625,66628.046875,66486.5078125,66553.7265625,116023296
2026-06-15 20:00:00+00:00,66561.8828125,66594.359375,66478.7109375,66543.3515625,0
2026-06-15 20:05:00+00:00,66530.6875,66583.609375,66515.0078125,66558.578125,94167040
2026-06-15 20:10:00+00:00,66558.5703125,66568.2265625,66517.34375,66524.609375,113389568
2026-06-15 20:15:00+00:00,66512.8125,66532.5078125,66485.3515625,66520.09375,28323840
2026-06-15 20:20:00+00:00,66501.921875,66563.40625,66498.3515625,66529.9296875,0
2026-06-15 20:25:00+00:00,66522.6171875,66567.890625,66516.6796875,66548.0,599515136
2026-06-15 20:30:00+00:00,66544.953125,66642.6484375,66544.953125,66639.4765625,13246464
2026-06-15 20:35:00+00:00,66634.7265625,66639.53125,66592.671875,66625.5703125,0
2026-06-15 20:40:00+00:00,66630.65625,66639.2734375,66553.6328125,66560.75,0
2026-06-15 20:45:00+00:00,66556.3984375,66556.3984375,66461.0625,66485.4296875,0
2026-06-15 20:50:00+00:00,66485.421875,66532.8515625,66479.21875,66500.546875,0
2026-06-15 20:55:00+00:00,66500.546875,66501.3125,66467.046875,66483.75,0
2026-06-15 21:00:00+00:00,66487.4375,66497.796875,66458.6875,66470.171875,161845248
2026-06-15 21:05:00+00:00,66465.9609375,66497.3515625,66394.59375,66423.171875,26157056
2026-06-15 21:10:00+00:00,66424.75,66489.890625,66403.609375,66487.4921875,25485312
