side,open_dt,open_price,close_dt,close_price,open_reason,close_reason,ret
long,2025-06-03 10:20:00,53.43,2025-06-04 03:00:00,53.77,三买信号开仓,一卖信号平仓,0.004363466217480962
short,2025-06-04 03:00:00,53.77,2025-06-06 21:40:00,48.46,一卖信号开仓,三买信号平仓,0.09675395201785386
long,2025-06-06 21:40:00,48.46,2025-06-06 21:40:00,48.46,三买信号开仓,一卖信号平仓,-0.002
short,2025-06-06 21:40:00,48.46,2025-06-08 07:00:00,49.75,一卖信号开仓,一买信号平仓,-0.02861989269500609
long,2025-06-08 07:00:00,49.75,2025-06-08 23:40:00,48.73,一买信号开仓,一卖信号平仓,-0.022502512562814103
short,2025-06-08 23:40:00,48.73,2025-06-11 01:40:00,50.74,一卖信号开仓,三买信号平仓,-0.043247691360558393
long,2025-06-11 01:40:00,50.74,2025-06-11 18:20:00,50.27,三买信号开仓,一卖信号平仓,-0.011262908947575865
short,2025-06-11 18:20:00,50.27,2025-06-13 03:40:00,46.38,一卖信号开仓,三买信号平仓,0.07538213646309921
long,2025-06-13 03:40:00,46.38,2025-06-13 03:40:00,46.38,三买信号开仓,一卖信号平仓,-0.002
short,2025-06-13 03:40:00,46.38,2025-06-16 15:00:00,45.41,一卖信号开仓,一买信号平仓,0.018914187149633555
long,2025-06-16 15:00:00,45.41,2025-06-18 00:20:00,41.36,一买信号开仓,三卖信号平仓,-0.09118740365558242
short,2025-06-18 00:20:00,41.36,2025-06-18 17:00:00,41.46,三卖信号开仓,一买信号平仓,-0.004417794970986487
long,2025-06-18 17:00:00,41.46,2025-06-20 02:20:00,41.67,一买信号开仓,一卖信号平仓,0.003065123010130179
short,2025-06-20 02:20:00,41.67,2025-06-21 11:40:00,40.37,一卖信号开仓,三买信号平仓,0.02919750419966416
long,2025-06-21 11:40:00,40.37,2025-06-22 21:00:00,37.06,三买信号开仓,三卖信号平仓,-0.08399157790438438
short,2025-06-22 21:00:00,37.06,2025-06-24 06:20:00,42.26,三卖信号开仓,一买信号平仓,-0.14231300593631935
long,2025-06-24 06:20:00,42.26,2025-06-25 15:40:00,41.72,一买信号开仓,一卖信号平仓,-0.014778040700425875
short,2025-06-25 15:40:00,41.72,2025-06-29 03:00:00,38.8,一卖信号开仓,一买信号平仓,0.06799041227229152
long,2025-06-29 03:00:00,38.8,2025-07-01 05:00:00,37.36,一买信号开仓,一卖信号平仓,-0.03911340206185565
short,2025-07-01 05:00:00,37.36,2025-07-02 14:20:00,37.73,一卖信号开仓,一买信号平仓,-0.011903640256959223
long,2025-07-02 14:20:00,37.73,2025-07-05 09:00:00,39.65,一买信号开仓,一卖信号平仓,0.04888788762258156
short,2025-07-05 09:00:00,39.65,2025-07-06 18:20:00,39.39,一卖信号开仓,三买信号平仓,0.004557377049180246
long,2025-07-06 18:20:00,39.39,2025-07-08 03:40:00,38.48,三买信号开仓,一卖信号平仓,-0.02510231023102316
short,2025-07-08 03:40:00,38.48,2025-07-08 20:20:00,42.34,一卖信号开仓,三买信号平仓,-0.10231185031185053
long,2025-07-08 20:20:00,42.34,2025-07-12 07:40:00,42.53,三买信号开仓,一卖信号平仓,0.002487482286254174
short,2025-07-12 07:40:00,42.53,2025-07-13 17:00:00,43.05,一卖信号开仓,一买信号平仓,-0.014226663531624604
long,2025-07-13 17:00:00,43.05,2025-07-15 02:20:00,42.48,一买信号开仓,一卖信号平仓,-0.015240418118466879
short,2025-07-15 02:20:00,42.48,2025-07-18 13:40:00,46.77,一卖信号开仓,三买信号平仓,-0.10298870056497189
