side,open_dt,open_price,close_dt,close_price,open_reason,close_reason,ret
long,2025-06-02 17:40:00,1.181e-05,2025-06-03 10:20:00,1.264e-05,一买信号开仓,一卖信号平仓,0.06827942421676525
short,2025-06-03 10:20:00,1.264e-05,2025-06-04 19:40:00,1.221e-05,一卖信号开仓,一买信号平仓,0.03201898734177211
long,2025-06-04 19:40:00,1.221e-05,2025-06-05 12:20:00,1.187e-05,一买信号开仓,三卖信号平仓,-0.029846027846027856
short,2025-06-05 12:20:00,1.187e-05,2025-06-08 07:00:00,1.147e-05,三卖信号开仓,一买信号平仓,0.03169839932603202
long,2025-06-08 07:00:00,1.147e-05,2025-06-09 16:20:00,1.19e-05,一买信号开仓,一卖信号平仓,0.03548910200523103
short,2025-06-09 16:20:00,1.19e-05,2025-06-13 03:40:00,1.074e-05,一卖信号开仓,二买信号平仓,0.09547899159663853
long,2025-06-13 03:40:00,1.074e-05,2025-06-13 03:40:00,1.074e-05,二买信号开仓,三卖信号平仓,-0.002
short,2025-06-13 03:40:00,1.074e-05,2025-06-15 22:20:00,1.108e-05,三卖信号开仓,一买信号平仓,-0.03365735567970196
long,2025-06-15 22:20:00,1.108e-05,2025-06-17 07:40:00,1.058e-05,一买信号开仓,一卖信号平仓,-0.047126353790613695
short,2025-06-17 07:40:00,1.058e-05,2025-06-18 17:00:00,1.005e-05,一卖信号开仓,一买信号平仓,0.04809451795841213
long,2025-06-18 17:00:00,1.005e-05,2025-06-22 21:00:00,8.67e-06,一买信号开仓,一卖信号平仓,-0.13931343283582087
short,2025-06-22 21:00:00,8.67e-06,2025-06-23 13:40:00,9.02e-06,一卖信号开仓,一买信号平仓,-0.042369088811995415
long,2025-06-23 13:40:00,9.02e-06,2025-06-25 15:40:00,9.68e-06,一买信号开仓,一卖信号平仓,0.07117073170731714
short,2025-06-25 15:40:00,9.68e-06,2025-06-27 01:00:00,9.15e-06,一卖信号开仓,一买信号平仓,0.05275206611570249
long,2025-06-27 01:00:00,9.15e-06,2025-06-27 17:40:00,9.1e-06,一买信号开仓,一卖信号平仓,-0.007464480874317057
short,2025-06-27 17:40:00,9.1e-06,2025-06-29 03:00:00,9.51e-06,一卖信号开仓,一买信号平仓,-0.04705494505494512
long,2025-06-29 03:00:00,9.51e-06,2025-06-29 03:00:00,9.51e-06,一买信号开仓,一卖信号平仓,-0.002
short,2025-06-29 03:00:00,9.51e-06,2025-06-29 19:40:00,9.65e-06,一卖信号开仓,一买信号平仓,-0.016721345951629996
long,2025-06-29 19:40:00,9.65e-06,2025-07-01 05:00:00,9.54e-06,一买信号开仓,一卖信号平仓,-0.013398963730570033
short,2025-07-01 05:00:00,9.54e-06,2025-07-03 07:00:00,1.067e-05,一卖信号开仓,三买信号平仓,-0.12044863731656186
long,2025-07-03 07:00:00,1.067e-05,2025-07-04 16:20:00,9.46e-06,三买信号开仓,一卖信号平仓,-0.11540206185567015
short,2025-07-04 16:20:00,9.46e-06,2025-07-05 09:00:00,9.81e-06,一卖信号开仓,一买信号平仓,-0.038997885835095225
long,2025-07-05 09:00:00,9.81e-06,2025-07-06 01:40:00,9.65e-06,一买信号开仓,一卖信号平仓,-0.018309887869520702
short,2025-07-06 01:40:00,9.65e-06,2025-07-06 18:20:00,1.001e-05,一卖信号开仓,二买信号平仓,-0.03930569948186524
long,2025-07-06 18:20:00,1.001e-05,2025-07-09 13:00:00,1.031e-05,二买信号开仓,一卖信号平仓,0.02797002997002984
short,2025-07-09 13:00:00,1.031e-05,2025-07-09 13:00:00,1.031e-05,一卖信号开仓,一买信号平仓,-0.002
long,2025-07-09 13:00:00,1.031e-05,2025-07-10 05:40:00,1.105e-05,一买信号开仓,一卖信号平仓,0.06977497575169744
short,2025-07-10 05:40:00,1.105e-05,2025-07-11 15:00:00,1.279e-05,一卖信号开仓,三买信号平仓,-0.1594660633484164
long,2025-07-11 15:00:00,1.279e-05,2025-07-11 15:00:00,1.279e-05,三买信号开仓,一卖信号平仓,-0.002
short,2025-07-11 15:00:00,1.279e-05,2025-07-13 00:20:00,1.22e-05,一卖信号开仓,一买信号平仓,0.04412978889757624
long,2025-07-13 00:20:00,1.22e-05,2025-07-15 02:20:00,1.2e-05,一买信号开仓,三卖信号平仓,-0.01839344262295084
short,2025-07-15 02:20:00,1.2e-05,2025-07-15 02:20:00,1.2e-05,三卖信号开仓,一买信号平仓,-0.002
long,2025-07-15 02:20:00,1.2e-05,2025-07-16 11:40:00,1.294e-05,一买信号开仓,二卖信号平仓,0.07633333333333336
short,2025-07-16 11:40:00,1.294e-05,2025-07-16 11:40:00,1.294e-05,二卖信号开仓,一买信号平仓,-0.002
long,2025-07-16 11:40:00,1.294e-05,2025-07-17 21:00:00,1.312e-05,一买信号开仓,一卖信号平仓,0.01191035548686248
short,2025-07-17 21:00:00,1.312e-05,2025-07-18 13:40:00,1.389e-05,一卖信号开仓,三买信号平仓,-0.06068902439024404
long,2025-07-18 13:40:00,1.389e-05,2025-07-18 13:40:00,1.389e-05,三买信号开仓,一卖信号平仓,-0.002
short,2025-07-18 13:40:00,1.389e-05,2025-07-19 23:00:00,1.34e-05,一卖信号开仓,一买信号平仓,0.033277177825773996
long,2025-07-19 23:00:00,1.34e-05,2025-07-19 23:00:00,1.34e-05,一买信号开仓,三卖信号平仓,-0.002
short,2025-07-19 23:00:00,1.34e-05,2025-07-20 15:40:00,1.413e-05,三卖信号开仓,三买信号平仓,-0.056477611940298544
long,2025-07-20 15:40:00,1.413e-05,2025-07-22 01:00:00,1.407e-05,三买信号开仓,一卖信号平仓,-0.00624628450106157
short,2025-07-22 01:00:00,1.407e-05,2025-07-24 03:00:00,1.287e-05,一卖信号开仓,一买信号平仓,0.08328784648187637
long,2025-07-24 03:00:00,1.287e-05,2025-07-24 19:40:00,1.272e-05,一买信号开仓,一卖信号平仓,-0.013655011655011704
short,2025-07-24 19:40:00,1.272e-05,2025-07-25 12:20:00,1.226e-05,一卖信号开仓,二买信号平仓,0.03416352201257866
long,2025-07-25 12:20:00,1.226e-05,2025-07-27 14:20:00,1.273e-05,二买信号开仓,一卖信号平仓,0.036336052202283975
short,2025-07-27 14:20:00,1.273e-05,2025-08-05 15:00:00,1.017e-05,一卖信号开仓,一买信号平仓,0.1990997643362138
long,2025-08-05 15:00:00,1.017e-05,2025-08-07 17:00:00,1.074e-05,一买信号开仓,一卖信号平仓,0.05404719764011823
short,2025-08-07 17:00:00,1.074e-05,2025-08-11 04:20:00,1.242e-05,一卖信号开仓,一买信号平仓,-0.15842458100558643
long,2025-08-11 04:20:00,1.242e-05,2025-08-11 04:20:00,1.242e-05,一买信号开仓,一卖信号平仓,-0.002
short,2025-08-11 04:20:00,1.242e-05,2025-08-11 21:00:00,1.144e-05,一卖信号开仓,三买信号平仓,0.07690499194847011
long,2025-08-11 21:00:00,1.144e-05,2025-08-11 21:00:00,1.144e-05,三买信号开仓,一卖信号平仓,-0.002
short,2025-08-11 21:00:00,1.144e-05,2025-08-12 13:40:00,1.158e-05,一卖信号开仓,一买信号平仓,-0.014237762237762073
long,2025-08-12 13:40:00,1.158e-05,2025-08-12 13:40:00,1.158e-05,一买信号开仓,一卖信号平仓,-0.002
