side,open_dt,open_price,close_dt,close_price,open_reason,close_reason,ret
short,2025-06-01 15:30:00,50.88,2025-06-01 22:00:00,52.72,看跌OB信号开仓,看涨OB信号平仓,-0.038163522012578444
long,2025-06-01 22:00:00,52.72,2025-06-03 17:00:00,52.77,看涨OB信号开仓,看跌OB信号平仓,-0.0010515933232169133
short,2025-06-03 17:00:00,52.77,2025-06-07 17:30:00,49.84,看跌OB信号开仓,看涨OB信号平仓,0.05352397195376157
long,2025-06-07 17:30:00,49.84,2025-06-14 14:30:00,44.09,看涨OB信号开仓,看跌OB信号平仓,-0.1173691813804173
short,2025-06-14 14:30:00,44.09,2025-06-15 15:30:00,43.99,看跌OB信号开仓,看涨OB信号平仓,0.0002680880018145499
long,2025-06-15 15:30:00,43.99,2025-06-16 23:30:00,43.67,看涨OB信号开仓,看跌OB信号平仓,-0.009274380541032022
short,2025-06-16 23:30:00,43.67,2025-06-18 09:30:00,42.36,看跌OB信号开仓,看涨OB信号平仓,0.027997710098465856
long,2025-06-18 09:30:00,42.36,2025-06-18 15:30:00,41.96,看涨OB信号开仓,看跌OB信号平仓,-0.011442870632672351
short,2025-06-18 15:30:00,41.96,2025-06-23 14:30:00,39.06,看跌OB信号开仓,看涨OB信号平仓,0.0671134413727359
long,2025-06-23 14:30:00,39.06,2025-06-23 17:00:00,38.2,看涨OB信号开仓,看跌OB信号平仓,-0.024017409114183264
short,2025-06-23 17:00:00,38.2,2025-06-24 21:00:00,42.67,看跌OB信号开仓,看涨OB信号平仓,-0.1190157068062827
long,2025-06-24 21:00:00,42.67,2025-06-26 22:00:00,39.32,看涨OB信号开仓,看跌OB信号平仓,-0.08050949144598085
short,2025-06-26 22:00:00,39.32,2025-06-28 20:30:00,39.02,看跌OB信号开仓,看涨OB信号平仓,0.005629704984740471
long,2025-06-28 20:30:00,39.02,2025-06-30 22:30:00,38.45,看涨OB信号开仓,看跌OB信号平仓,-0.016607893388006167
short,2025-06-30 22:30:00,38.45,2025-07-03 08:00:00,39.57,看跌OB信号开仓,看涨OB信号平仓,-0.031128738621586383
long,2025-07-03 08:00:00,39.57,2025-07-05 14:30:00,39.24,看涨OB信号开仓,看跌OB信号平仓,-0.0103396512509476
